F,DT,T,LPos_X,LPos_Y,LPos_Z,LRot_X,LRot_Y,LRot_Z,LRot_W,LGrab,LPinch,RPos_X,RPos_Y,RPos_Z,RRot_X,RRot_Y,RRot_Z,RRot_W,RGrab,RPinch
169382,0.0166669,1.1595289055258,0.82113,0.4241651,-0.1329591,-0.7164424,0.1085855,0.6799548,-0.1121646,0,0,-0.6072011,0.07997924,-0.5221855,-0.5290034,0.5157484,-0.673911,0.001731341,0,0.388333410024643
169386,0.0166667,1.17619560472667,0.82113,0.4241651,-0.1329591,-0.7164424,0.1085855,0.6799548,-0.1121646,0,0,-0.6072011,0.07997924,-0.5221855,-0.5290034,0.5157484,-0.673911,0.001731341,0,0.388333410024643
169390,0.0166672,1.19286280497909,0.82113,0.4241651,-0.1329591,-0.7164424,0.1085855,0.6799548,-0.1121646,0,0,-0.6072011,0.07997924,-0.5221855,-0.5290034,0.5157484,-0.673911,0.001731341,0,0.388333410024643
169392,0.016666,1.20952880568802,0.82113,0.4241651,-0.1329591,-0.7164424,0.1085855,0.6799548,-0.1121646,0,0,-0.6072011,0.07997924,-0.5221855,-0.5290034,0.5157484,-0.673911,0.001731341,0,0.388333410024643
169396,0.0166677,1.22619650512934,0.82113,0.4241651,-0.1329591,-0.7164424,0.1085855,0.6799548,-0.1121646,0,0,-0.6072011,0.07997924,-0.5221855,-0.5290034,0.5157484,-0.673911,0.001731341,0,0.388333410024643
169398,0.0166663,1.24286280572414,0.82113,0.4241651,-0.1329591,-0.7164424,0.1085855,0.6799548,-0.1121646,0,0,-0.6072011,0.07997924,-0.5221855,-0.5290034,0.5157484,-0.673911,0.001731341,0,0.388333410024643
169402,0.0166686,1.25953140482306,0.82113,0.4241651,-0.1329591,-0.7164424,0.1085855,0.6799548,-0.1121646,0,0,-0.6072011,0.07997924,-0.5221855,-0.5290034,0.5157484,-0.673911,0.001731341,0,0.388333410024643
169404,0.0166651,1.27619650401175,0.82113,0.4241651,-0.1329591,-0.7164424,0.1085855,0.6799548,-0.1121646,0,0,-0.6072011,0.07997924,-0.5221855,-0.5290034,0.5157484,-0.673911,0.001731341,0,0.388333410024643
169410,0.0166676,1.29286410473287,0.82113,0.4241651,-0.1329591,-0.7164424,0.1085855,0.6799548,-0.1121646,0,0,-0.6072011,0.07997924,-0.5221855,-0.5290034,0.5157484,-0.673911,0.001731341,0,0.388333410024643
169412,0.0166665,1.30953060463071,0.82113,0.4241651,-0.1329591,-0.7164424,0.1085855,0.6799548,-0.1121646,0,0,-0.6072011,0.07997924,-0.5221855,-0.5290034,0.5157484,-0.673911,0.001731341,0,0.388333410024643
169416,0.0166677,1.32619830407202,0.82113,0.4241651,-0.1329591,-0.7164424,0.1085855,0.6799548,-0.1121646,0,0,-0.6072011,0.07997924,-0.5221855,-0.5290034,0.5157484,-0.673911,0.001731341,0,0.388333410024643
169418,0.0166666,1.3428649045527,0.82113,0.4241651,-0.1329591,-0.7164424,0.1085855,0.6799548,-0.1121646,0,0,-0.6072011,0.07997924,-0.5221855,-0.5290034,0.5157484,-0.673911,0.001731341,0,0.388333410024643
169422,0.0166665,1.35953140445054,0.82113,0.4241651,-0.1329591,-0.7164424,0.1085855,0.6799548,-0.1121646,0,0,-0.6072011,0.07997924,-0.5221855,-0.5290034,0.5157484,-0.673911,0.001731341,0,0.388333410024643
169424,0.0166671,1.37619850412011,0.82113,0.4241651,-0.1329591,-0.7164424,0.1085855,0.6799548,-0.1121646,0,0,-0.6072011,0.07997924,-0.5221855,-0.5290034,0.5157484,-0.673911,0.001731341,0,0.388333410024643
169430,0.016668,1.39286650344729,0.82113,0.4241651,-0.1329591,-0.7164424,0.1085855,0.6799548,-0.1121646,0,0,-0.6072011,0.07997924,-0.5221855,-0.5290034,0.5157484,-0.673911,0.001731341,0,0.388333410024643
169432,0.0166654,1.40953190252185,0.82113,0.4241651,-0.1329591,-0.7164424,0.1085855,0.6799548,-0.1121646,0,0,-0.6072011,0.07997924,-0.5221855,-0.5290034,0.5157484,-0.673911,0.001731341,0,0.388333410024643
169436,0.0166679,1.42619980312884,0.82113,0.4241651,-0.1329591,-0.7164424,0.1085855,0.6799548,-0.1121646,0,0,-0.6072011,0.07997924,-0.5221855,-0.5290034,0.5157484,-0.673911,0.001731341,0,0.388333410024643
